@relation asd.arff

@attribute parens numeric
@attribute avg_tok_lens numeric
@attribute wh_words numeric
@attribute slangs numeric
@attribute numSents numeric
@attribute commas numeric
@attribute prop_nouns numeric
@attribute comm_nouns numeric
@attribute avg_sent_lens numeric
@attribute third_person_prns numeric
@attribute conjs numeric
@attribute caps numeric
@attribute sec_person_prns numeric
@attribute adverbs numeric
@attribute ellipses numeric
@attribute cols_semicols numeric
@attribute future_verbs numeric
@attribute past_verbs numeric
@attribute dashes numeric
@attribute first_person_prns numeric
@attribute twit {nytimes_out.twt,TheOnion_out.twt,Reuters_out.twt,CBCNews_out.twt,torontostarnews_out.twt}

@data
0,5.09090909091,0,0,1,1,4,2,13.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.44444444444,0,0,1,0,0,4,10.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,6.7,0,0,1,0,4,4,12.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,4.66666666667,0,0,1,0,3,3,10.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,7.625,0,0,1,0,4,2,9.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,3.8,0,0,1,0,1,10,17.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.92307692308,0,0,1,1,6,5,16.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,4.77777777778,0,0,1,0,4,2,10.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.44444444444,0,0,1,0,0,3,10.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,6.125,0,0,2,0,6,3,5.5,0,0,1,0,0,1,1,0,0,0,0,nytimes_out.twt
0,4.91666666667,0,0,1,0,6,4,14.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.0,0,0,1,1,5,2,13.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.0,0,0,1,1,3,2,13.0,0,0,0,0,1,0,0,0,0,0,0,nytimes_out.twt
0,6.14285714286,0,0,1,0,1,3,8.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,7.18181818182,0,0,1,1,1,6,14.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,6.09090909091,0,0,1,0,7,2,12.0,0,0,0,0,1,0,0,0,0,0,0,nytimes_out.twt
0,4.72727272727,0,0,1,2,4,5,14.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.5,0,0,1,1,0,3,13.0,1,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.375,0,0,1,2,2,7,20.0,1,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,4.81818181818,0,0,1,2,2,4,14.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.81818181818,0,0,1,1,3,5,13.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.6875,0,0,1,1,1,2,17.0,0,0,0,0,1,0,0,0,1,0,0,nytimes_out.twt
0,4.45,1,0,1,0,0,6,21.0,0,0,0,1,2,0,0,0,0,0,1,nytimes_out.twt
0,5.26666666667,0,0,1,0,8,4,16.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.85714285714,0,0,1,0,3,1,8.0,0,0,0,0,1,0,0,0,0,0,0,nytimes_out.twt
0,5.33333333333,0,0,1,2,5,4,19.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.2,0,0,1,0,3,3,11.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.0,0,0,1,0,4,1,11.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,3.5,0,0,1,0,4,4,14.0,0,0,1,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.18181818182,0,0,1,0,4,3,13.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.0,0,0,1,1,5,2,14.0,1,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.2,0,0,2,0,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.82352941176,0,0,2,1,0,8,12.0,0,0,0,1,3,1,1,0,1,0,1,nytimes_out.twt
0,6.0,0,0,1,0,0,5,11.0,0,0,1,0,1,0,0,0,0,0,0,nytimes_out.twt
0,4.78571428571,0,0,2,1,5,6,10.0,0,0,0,0,2,2,2,0,0,0,0,nytimes_out.twt
0,4.78571428571,1,0,1,1,1,5,16.0,1,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.73333333333,0,0,1,1,7,2,18.0,0,0,0,0,1,1,1,0,0,0,0,nytimes_out.twt
0,6.28571428571,0,0,1,0,4,2,8.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.41666666667,0,0,1,1,6,2,14.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.36363636364,0,0,1,0,1,3,12.0,0,0,0,0,1,0,0,0,0,0,0,nytimes_out.twt
0,5.2,0,0,1,0,2,2,11.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,6.85714285714,0,0,1,0,3,2,8.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.57142857143,0,0,1,1,1,2,9.0,1,0,0,0,1,0,0,0,0,0,0,nytimes_out.twt
0,5.11111111111,0,0,1,0,2,4,10.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,6.75,0,0,1,0,2,4,10.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,4.66666666667,0,0,1,0,4,2,15.0,1,0,0,0,0,2,2,0,0,0,0,nytimes_out.twt
0,5.75,0,0,1,0,2,5,9.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.75,0,0,1,0,4,3,9.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.66666666667,0,0,1,0,2,2,11.0,1,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.85714285714,0,0,1,0,3,2,8.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.5,0,0,1,1,2,5,19.0,0,0,0,0,2,1,1,0,0,0,0,nytimes_out.twt
0,6.0,0,0,1,0,2,3,7.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.5,0,0,1,0,3,3,9.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.81818181818,0,0,1,1,1,9,14.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.125,0,0,1,0,2,5,9.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.66666666667,0,0,1,0,2,3,10.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.6,0,0,1,1,4,1,12.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.71428571429,0,0,1,0,1,4,9.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,7.11111111111,0,0,2,0,2,6,6.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,4.52631578947,0,0,3,2,3,9,7.66666666667,1,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.5,0,0,1,0,3,2,11.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.6,0,0,1,0,4,3,11.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.18181818182,0,0,1,0,5,3,12.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.58333333333,0,0,1,0,3,4,13.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.53846153846,0,0,1,0,5,2,17.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.875,0,0,1,0,3,1,9.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.44444444444,0,0,1,0,4,1,10.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.0,0,0,1,0,3,2,14.0,0,0,2,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.71428571429,0,0,1,0,0,3,8.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,3.47058823529,0,0,1,0,1,15,22.0,0,0,0,0,0,2,2,0,0,0,0,nytimes_out.twt
0,3.74074074074,1,0,2,0,4,12,15.5,1,0,1,0,0,2,2,0,0,0,1,nytimes_out.twt
0,6.27272727273,0,0,1,0,4,4,13.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,4.61538461538,0,0,1,1,2,4,15.0,0,0,0,0,1,0,0,0,1,0,0,nytimes_out.twt
0,6.09090909091,0,0,1,0,6,2,13.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.18181818182,0,0,1,1,2,4,13.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.69230769231,0,0,1,1,4,4,15.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.25,0,0,1,0,0,5,10.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,4.52631578947,0,0,1,1,4,5,22.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.10526315789,0,0,3,0,2,8,7.33333333333,1,0,0,0,0,0,0,0,1,0,0,nytimes_out.twt
0,5.16666666667,0,0,1,0,3,3,14.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.66666666667,0,0,1,0,4,3,10.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.9375,0,0,1,0,4,6,17.0,0,0,2,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.0,0,0,1,0,1,3,10.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,3.36363636364,0,0,1,1,3,3,14.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,7.22222222222,0,0,2,0,1,6,6.5,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
2,4.52631578947,0,0,1,0,1,7,24.0,0,0,0,1,2,0,0,0,0,0,1,nytimes_out.twt
0,5.8,0,0,1,0,2,2,6.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.33333333333,0,0,1,0,3,5,14.0,0,0,1,0,0,1,1,0,0,0,0,nytimes_out.twt
0,4.72727272727,0,0,1,0,4,1,12.0,2,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.7,0,0,1,0,4,4,13.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
0,5.1,0,0,1,1,2,5,12.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,3.63636363636,0,0,1,0,3,5,13.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,6.375,0,0,1,0,3,2,9.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.25,0,0,1,0,2,2,9.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,6.36363636364,0,0,1,2,4,5,16.0,0,0,0,0,0,2,1,0,0,0,0,nytimes_out.twt
0,5.16666666667,0,0,1,0,3,5,15.0,0,0,0,0,1,1,1,0,0,0,0,nytimes_out.twt
0,5.25,0,0,2,0,1,4,5.5,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.22222222222,0,0,1,0,2,3,10.0,0,0,1,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.27272727273,0,0,2,0,4,4,6.5,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,4.875,0,0,4,0,0,9,3.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.83333333333,0,0,1,1,1,3,8.0,0,0,0,0,0,0,0,0,0,0,0,nytimes_out.twt
0,5.07692307692,0,0,1,0,3,4,15.0,0,0,0,0,0,1,1,0,0,0,0,nytimes_out.twt
