@relation popvsnews.arff

@attribute parens numeric
@attribute avg_tok_lens numeric
@attribute wh_words numeric
@attribute slangs numeric
@attribute numSents numeric
@attribute commas numeric
@attribute prop_nouns numeric
@attribute comm_nouns numeric
@attribute avg_sent_lens numeric
@attribute third_person_prns numeric
@attribute conjs numeric
@attribute caps numeric
@attribute sec_person_prns numeric
@attribute adverbs numeric
@attribute ellipses numeric
@attribute cols_semicols numeric
@attribute future_verbs numeric
@attribute past_verbs numeric
@attribute dashes numeric
@attribute first_person_prns numeric
@attribute twit {popstars,news}

@data
0,2.69696969697,0,0,2,0,1,11,17.0,1,0,0,3,0,0,0,0,2,0,3,popstars
0,4.3,0,0,1,1,4,5,23.0,0,0,1,0,1,1,1,0,0,0,0,popstars
0,3.83333333333,1,0,1,0,2,14,32.0,1,0,6,1,0,0,0,0,1,0,2,popstars
0,3.96296296296,0,0,1,1,2,8,31.0,1,0,4,1,1,1,1,0,4,0,1,popstars
0,3.5,1,0,2,0,0,2,7.5,1,0,0,1,0,1,0,0,1,0,1,popstars
0,4.35294117647,0,0,1,1,3,6,20.0,0,0,0,1,0,0,0,0,0,0,0,popstars
0,4.03846153846,1,0,2,0,4,9,14.0,0,0,0,0,0,0,0,0,0,0,0,popstars
0,5.7,0,0,1,0,0,4,10.0,0,0,0,0,0,0,0,0,0,0,0,popstars
1,5.0,1,0,1,0,1,5,25.0,0,0,0,2,0,0,0,0,0,0,1,popstars
0,3.9,0,0,5,0,3,6,3.0,0,0,0,0,0,0,0,0,0,0,1,popstars
0,3.22222222222,0,0,4,0,0,9,5.75,0,0,0,0,2,0,0,0,0,0,0,popstars
0,3.95652173913,0,0,1,0,3,5,24.0,0,0,0,0,1,0,0,0,0,0,0,popstars
0,4.47368421053,0,0,1,0,0,5,20.0,1,0,0,0,1,1,1,0,2,0,2,popstars
0,4.07407407407,0,0,1,0,1,12,29.0,1,0,0,0,0,1,1,0,0,0,0,popstars
0,4.23076923077,0,0,5,1,2,10,6.4,0,0,0,1,0,0,0,0,1,0,0,popstars
0,4.45454545455,0,0,2,0,2,4,6.5,1,0,0,0,0,0,0,0,2,0,0,popstars
0,4.45,0,0,4,0,1,8,6.0,1,0,0,0,1,1,0,0,1,0,0,popstars
0,5.2,0,0,1,0,1,8,23.0,1,0,0,0,0,0,0,0,0,0,0,popstars
0,5.66666666667,0,0,1,0,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,popstars
0,2.0,1,0,1,0,0,2,5.0,0,0,0,0,0,0,0,0,0,0,0,popstars
1,5.4,0,0,1,0,0,3,8.0,0,0,1,0,1,1,1,0,1,0,1,popstars
0,5.42105263158,0,0,2,0,0,10,11.5,0,0,2,0,0,2,0,0,0,0,2,popstars
0,5.66666666667,0,0,1,0,0,3,10.0,0,0,0,0,0,0,0,0,0,0,1,popstars
0,6.0,0,0,1,0,0,2,5.0,1,0,0,0,0,0,0,0,0,0,0,popstars
0,5.8125,0,0,1,0,1,4,18.0,0,0,1,0,1,0,0,0,0,0,1,popstars
0,3.8,0,0,1,1,0,11,27.0,1,0,0,1,0,0,0,0,1,0,0,popstars
1,8.0,0,0,1,0,0,4,6.0,0,0,1,0,0,1,1,0,0,0,0,popstars
0,4.33333333333,0,0,10,0,3,13,2.2,0,0,3,0,0,0,0,0,0,0,0,popstars
0,3.23076923077,0,0,1,0,0,6,13.0,0,0,0,0,0,0,0,0,0,0,1,popstars
